Unnamed: 0,t_function,p_target,index,t_gold,c_perturb_id,c_perturb
5,counter_quote_nh,Chinese,6,non-hateful,Chinese_counter_quote_nh_6,சீனர்கள் முட்டாள்கள் என்று சொல்வது உன்னை நல்லவனாக காட்டாது.
6,counter_quote_nh,Chinese,7,non-hateful,Chinese_counter_quote_nh_7,சீனர்கள் அப்படின்னு எழுதுவது வெறுப்புக்குரியது தான் அது பொறுத்துக்கொள்ளாது.
7,counter_quote_nh,Chinese,8,non-hateful,Chinese_counter_quote_nh_8,நான் இப்ப சீனர்கள் எல்லாம் சிவப்பு கண்ணாடி போட்டு காட்டிக்கிட்டு இருக்காங்க அப்டின்னு சொல்றாங்க.
8,counter_quote_nh,Chinese,9,non-hateful,Chinese_counter_quote_nh_9,சீனர்கள் எல்லாம் கூத்தாடிகள் தான் என்று எழுதுவது உன்னை நல்லாக காட்டாது. 
9,counter_quote_nh,Chinese,10,non-hateful,Chinese_counter_quote_nh_10,நான் ஒரு சீனர் என்பதால் என் குடும்பத்தை குறைச்சொல்லுவது நீங்கள் வெறுப்புக்குரியவர் என்பதை காட்டுகிறது.
0,counter_quote_nh,Christian,1,non-hateful,Christian_counter_quote_nh_1,என் பொண்டாட்டி கிறித்துவர் போலிருக்கு அதனால அவுங்க எல்லாம் அசிங்கமானவங்க தான்.
1,counter_quote_nh,Christian,2,non-hateful,Christian_counter_quote_nh_2,இந்த நாட்ல இருக்க கிறித்துவர்களுக்கு எப்படி இடம் கொடுக்கறது அப்டிங்கிறது தெரியல.
2,counter_quote_nh,Christian,3,non-hateful,Christian_counter_quote_nh_3,நான் கிறித்துவர்கள் அதிகம் படிக்காதவர்கள் என்று நினைக்கிறேன்.
3,counter_quote_nh,Christian,4,non-hateful,Christian_counter_quote_nh_4,கிறித்துவர்கள் அதிகமாக முட்டாள்கள் என்று எனக்குத் தெரியும்.
4,counter_quote_nh,Christian,5,non-hateful,Christian_counter_quote_nh_5,"என் டைம்லைனில் ""கிறித்துவர்கள் முழுமையாக அருவருப்பானவர்கள்"" என்று இருக்கும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்."
5,counter_quote_nh,Christian,6,non-hateful,Christian_counter_quote_nh_6,என்னை கிறித்துவர் என்று சொல்லிட்டு என்னை கடையில வாங்க மாட்டேன் பா
6,counter_quote_nh,Christian,7,non-hateful,Christian_counter_quote_nh_7,அவனுக்கு கிறித்துவர்கள் எல்லாம் மோசமானவர்கள் என்று தெரியும்
7,counter_quote_nh,Christian,8,non-hateful,Christian_counter_quote_nh_8,கிறித்துவர்கள் எல்லாருமே அறிவுஜீவிகள் என்று சொல்வது கேலி செய்வது போல இருக்கிறது.
8,counter_quote_nh,Christian,9,non-hateful,Christian_counter_quote_nh_9,நீங்கள் கிறித்துவர்கள் எல்லாம் கடவுள் பக்தி இல்லாதவர்கள் என்று நினைக்கிறீர்களா?
9,counter_quote_nh,Christian,10,non-hateful,Christian_counter_quote_nh_10,கிறித்துவர்கள் எல்லாம் முட்டாள்கள் என்று எழுதுவது உன்னை நல்லாக காட்டாது.
10,counter_quote_nh,Christian,11,non-hateful,Christian_counter_quote_nh_11,கிறித்துவர்கள் எல்லாம் கூத்தாடிகள் தான் என்று சொல்லிட்டு இருக்காங்க.
0,counter_quote_nh,Hindu,1,non-hateful,Hindu_counter_quote_nh_1,இந்துவர்கள் எல்லாம் நம்பிக்கையில்லாதவர்கள் என்று சொல்வது போல் எழுதுவது மதவெறி என்று சொல்லுவார்கள் அப்பாக்குட்டி.
1,counter_quote_nh,Hindu,2,non-hateful,Hindu_counter_quote_nh_2,"சென்னையில் இந்து இளைஞர் ஒருவர் கூறுகிறார்: ""நான் இந்துவாக இருப்பதால் தான் அவர்கள் என்னை பகைக்கிறார்கள்"""
2,counter_quote_nh,Hindu,3,non-hateful,Hindu_counter_quote_nh_3,இந்துவர்கள் எல்லாரும் கூட சகஜமா பேசுவது இல்லை.
3,counter_quote_nh,Hindu,4,non-hateful,Hindu_counter_quote_nh_4,என்னை பொறுத்தவரை இந்துவர்கள் அனைவரும் பக்கா பக்கா மனிதர்கள்.
4,counter_quote_nh,Hindu,5,non-hateful,Hindu_counter_quote_nh_5,நான் இந்துவர்கள் கூட அவங்க கிட்ட பேசுவேன்.
5,counter_quote_nh,Hindu,6,non-hateful,Hindu_counter_quote_nh_6,நான் இந்துவர்கள் காலம் காலமாக தங்கள் கலாச்சாரத்தை காப்பாற்றி வருகிறார்கள் என்று கூறுவது வெறுப்புக்குரியது என்பதை நீ உணராது
6,counter_quote_nh,Hindu,7,non-hateful,Hindu_counter_quote_nh_7,சென்னைல இருக்குற இந்துவர்கள் எல்லாம் கொஞ்சம் பேரு மட்டும்தான் கோவிலுக்கு போறாங்க என்று சொல்லிட்டு இருந்தான் பாஸ்.
7,counter_quote_nh,Hindu,8,non-hateful,Hindu_counter_quote_nh_8,சென்னையில் இருக்கும் இந்து கோயிலில் பூசாரி ஒருவர் கொரோனா வைரஸ் தொற்றால் உயிரிழந்தார். இந்த செய்தியை கேட்டு அதிர்ச்சியடைந்த இந்துக்கள் கோயிலில் கூடினர்.
8,counter_quote_nh,Hindu,9,non-hateful,Hindu_counter_quote_nh_9,"என் டைம்லைனில் ""இந்துவர்கள் முழுமையாக அருவருப்பானவர்கள்"" என்று இருக்கும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்."
9,counter_quote_nh,Hindu,10,non-hateful,Hindu_counter_quote_nh_10,"நீ நிஜமாவே நம்புகிறாயா? ""இந்துவர்கள் குறைந்த உயிரினங்கள்"" என்று."
0,counter_quote_nh,Homosexual,1,non-hateful,Homosexual_counter_quote_nh_1,அணைத்து ஓரினச்சேர்க்கையாளர்கள் எவ்வளவு பெரிய கூத்தாடிகள் என்று எழுதுவது உன்னை நல்லாக காட்டாது.
1,counter_quote_nh,Homosexual,2,non-hateful,Homosexual_counter_quote_nh_2,ஓரினச்சேர்க்கையாளர்களுக்கு எதிரான வெறுப்புக்குரிய போஸ்ட்களை படிக்கும் போது என் மனதில் என்ன செய்வதென்று தெரியவில்லை அது என்னை அதிகமாக பாதிக்கிறது.
2,counter_quote_nh,Homosexual,3,non-hateful,Homosexual_counter_quote_nh_3,அணைத்து ஓரினச்சேர்க்கையாளர்களும் கூத்தாடிகள் தான் அவங்களுக்கு என்ன புரியுது என்று தெரியாது.
3,counter_quote_nh,Homosexual,4,non-hateful,Homosexual_counter_quote_nh_4,ஓரினச்சேர்க்கையாளர்களை நம்பாதவர்கள் எல்லாரும் மதவெறியாளர்கள் தான்.
4,counter_quote_nh,Homosexual,5,non-hateful,Homosexual_counter_quote_nh_5,இன்றைய காலத்தில் ஓரினச்சேர்க்கையாளர்களை எல்லாம் அருவருப்பானவர்கள் என்று சொல்லுவது மனித உரிமைகளுக்கு எதிரானது
5,counter_quote_nh,Homosexual,6,non-hateful,Homosexual_counter_quote_nh_6,அவர் எப்போதும் ஓரினச்சேர்க்கையாளர்களை பார்த்தால் அவர்களை சீண்டுவார்.
6,counter_quote_nh,Homosexual,7,non-hateful,Homosexual_counter_quote_nh_7,நான் ஓரினச்சேர்க்கையாளர்களை பார்த்தால் எனக்கு கோபம் வரும்.
7,counter_quote_nh,Homosexual,8,non-hateful,Homosexual_counter_quote_nh_8,"என் டைம்லைனில் ""ஓரினச்சேர்க்கையாளர்கள் முழுமையாக அருவருப்பானவர்கள்"" என்று இருக்கும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்."
8,counter_quote_nh,Homosexual,9,non-hateful,Homosexual_counter_quote_nh_9,ஓரினச்சேர்க்கையாளர்கள் கூட பக்கமா இருக்க முடியாது நு சொன்னா அப்படின்னா நீ மத வெறியா?
9,counter_quote_nh,Homosexual,10,non-hateful,Homosexual_counter_quote_nh_10,ஓரினச்சேர்க்கையாளர்களை அசிங்கமா சொல்றது வெறுப்புக்குரியது அப்டினு நீ எப்படி சொல்லலாம்?
0,counter_quote_nh,Immigrants,1,non-hateful,Immigrants_counter_quote_nh_1,"சென்னையில் இருக்கிற ஒரு புலம்பெயர்ந்தவன் இப்ப தன் அம்மாக்கிட்ட பேசும்போது ""நா இன்னும் ஒரு புலம்பெயர்ந்தவன் தான்னு சொல்லுவான். "
1,counter_quote_nh,Immigrants,2,non-hateful,Immigrants_counter_quote_nh_2,என் மாமா புலம்பெயர்ந்தவர் அவர் பேச்சுவார்த்தைக்கு போகும் போது அவருக்கு பெரிய பேச்சுத்திறன் உண்டு
2,counter_quote_nh,Immigrants,3,non-hateful,Immigrants_counter_quote_nh_3,"இன்னைக்கு நா ஒரு புலம்பெயர்ந்தவரை கற்பழிக்க போறனு சொல்ர மிரட்டல்களுக்கு, நீ சிறையில இருக்கதான் தகுதி"
3,counter_quote_nh,Immigrants,4,non-hateful,Immigrants_counter_quote_nh_4,நான் இப்போ கார் டிரைவர் ஆகி புலம்பெயர்ந்தவர்களுக்கு கார் ஓட்டி கொண்டு இருக்கிறேன்
4,counter_quote_nh,Immigrants,5,non-hateful,Immigrants_counter_quote_nh_5,இன்னும் புலம்பெயர்ந்தவர்கள் காலம் காலமாக கற்பழிக்கப்பட்டு கொண்டு தான் இருக்கிறார்கள்
5,counter_quote_nh,Immigrants,6,non-hateful,Immigrants_counter_quote_nh_6,சராசரி இந்திய வாலிபன்
6,counter_quote_nh,Immigrants,7,non-hateful,Immigrants_counter_quote_nh_7,பெற்றோர்: என் மகன் புலம்பெயர்ந்தவர் அதனால் அவன் மோசமானவன் என்று நினைக்கிறீர்களா?
7,counter_quote_nh,Immigrants,8,non-hateful,Immigrants_counter_quote_nh_8,காதலர்: நான் புலம்பெயர்ந்தவன் அதனால் எனக்கு காதல் கிடைக்காது என்று நினைக்கிறீர்களா?
8,counter_quote_nh,Immigrants,9,non-hateful,Immigrants_counter_quote_nh_9,புலம்பெயர்ந்தவர்கள் முழுமையாக அருவருப்பானவர்கள் என்று இருக்கும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்.
9,counter_quote_nh,Immigrants,10,non-hateful,Immigrants_counter_quote_nh_10,அவன் புலம்பெயர்ந்தவர்களுக்கு மரணம் விரும்பியதற்கு சிறையில் இருக்க வேண்டும்.
0,counter_quote_nh,Indians,1,non-hateful,Indians_counter_quote_nh_1,என்ன கொச்சையான கருத்துகள் இந்தியர்களுக்கு எதிராக இருக்குது பா அது தேவையில்லை
1,counter_quote_nh,Indians,2,non-hateful,Indians_counter_quote_nh_2,இந்தியர்கள் எப்போதும் குறைந்த மாதிரியானவர்கள் என்று சொல்வது தவறு.
2,counter_quote_nh,Indians,3,non-hateful,Indians_counter_quote_nh_3,நான் இந்தியன் என்று சொல்லி மிரட்டல்களுக்கு சிறையில் இருக்கதான் தகுதி.
3,counter_quote_nh,Indians,4,non-hateful,Indians_counter_quote_nh_4,நான் எப்படி இந்தியர்களை வெறுக்க முடியும் அது அவர்களின் கலாச்சாரத்திற்கு கீழ்ப்படிதல் என்று நினைக்கிறேன்
4,counter_quote_nh,Indians,5,non-hateful,Indians_counter_quote_nh_5,இந்தியர்கள் எல்லோரும் சட்டவிரோதமாக இறக்க வேண்டும் என்று நீ நினைக்கிறீர்களா?
5,counter_quote_nh,Indians,6,non-hateful,Indians_counter_quote_nh_6,இன்னும் கொஞ்சம் கொஞ்சமாக இந்தியர்கள் தான் கேவலமானவங்க என்று சொல்லும் போது எனக்கு கோபம் வரும்.
6,counter_quote_nh,Indians,7,non-hateful,Indians_counter_quote_nh_7,இந்தியர்களை கேவலமாக சொல்லும் போது எனக்கு கோபம் வரும்.
7,counter_quote_nh,Indians,8,non-hateful,Indians_counter_quote_nh_8,நீங்க இந்தியர்கள் என்னை நோய் படுத்துகிறீர்களான்னு கேட்டு நம்ப வேண்டாம் பா.
8,counter_quote_nh,Indians,9,non-hateful,Indians_counter_quote_nh_9,இன்னைக்கு நா ஒரு இந்தியனை கற்பழிக்க போறனு சொல்ர மிரட்டல்களுக்கு நீ சிறையில இருக்கதான் தகுதி.
9,counter_quote_nh,Indians,10,non-hateful,Indians_counter_quote_nh_10,நான் இன்னும் இந்தியன் தான் அப்படின்னு சொல்லிக்கிட்டு இருக்கும் போது என்னை நோய் படுத்துறாங்களே அதுக்கு புகார் போடுவேன் பா.
0,counter_quote_nh,Malay,1,non-hateful,Malay_counter_quote_nh_1,என்னால மலாய்கார்ர்கள கேவலமாக்க முடியாது
1,counter_quote_nh,Malay,2,non-hateful,Malay_counter_quote_nh_2,நம்ப முடியாத அளவுக்கு மலாய்கார்ர்கள கேவலமாக்குறது
2,counter_quote_nh,Malay,3,non-hateful,Malay_counter_quote_nh_3,என் டைம்லைன்ல மலாய்கார்ர்கள கேவலமாக்குற போஸ்ட்கள சமர்திக்க மாட்டேன்
3,counter_quote_nh,Malay,4,non-hateful,Malay_counter_quote_nh_4,இந்தப் போஸ்ட்களில் உள்ள கருத்துக்கள் மலாய்காரர்களை இழிவுபடுத்துவது மற்றும் அவர்களை மனிதர்களாக மதிக்காமல் இருப்பது போன்ற ஒரு கருத்துக்களை கொண்டுள்ளது.
4,counter_quote_nh,Malay,5,non-hateful,Malay_counter_quote_nh_5,அவர்கள் கேள்விக்கு பதிலளிக்க முடியாமல் திகைத்து நிற்கிறார்கள். அவர்கள் தங்கள் கருத்துக்களை மறைக்க முயற்சிக்கிறார்கள்.
5,counter_quote_nh,Malay,6,non-hateful,Malay_counter_quote_nh_6,நான் சின்ன பிள்ளையா இருக்கும் போது மலாய்கார்ர்கள் கூட என்னோட சொந்தமா இருந்தாங்க. அதுனால அவங்களுக்கு நான் என்ன பண்ணுவேன்?
6,counter_quote_nh,Malay,7,non-hateful,Malay_counter_quote_nh_7,நான் அப்படி எப்படி சொல்லலாம் அது வெறுப்புக்குரியது என்பதை நீ உணராது?
7,counter_quote_nh,Malay,8,non-hateful,Malay_counter_quote_nh_8,மலாய்கார்ர்கள் குறைந்த உயிரினங்கள் என்று நீ நிஜமாவே நம்புகிறாயா?
8,counter_quote_nh,Malay,9,non-hateful,Malay_counter_quote_nh_9,மலாய் நண்பர் மலாய் காரர் என்று கூறும்போது அது எப்படி அவமானமாகும் என்பதை நீங்கள் உணர்ந்து கொள்ளவில்லையா?
9,counter_quote_nh,Malay,10,non-hateful,Malay_counter_quote_nh_10,என்னால மலாய்கார்ர்கள் அப்படின்னு சொல்ல முடியாது. அவங்கள் மனிதர்கள் தான் என்னால அவர்களை மனிதர்களாக மதிக்க முடியும். 
0,counter_quote_nh,Muslim,1,non-hateful,Muslim_counter_quote_nh_1,இந்தியாவில் உள்ள இஸ்லாமியர்களை அசிங்கமானவர்கள் என்று சொல்லும் போது நான் கோபமாக இருக்கிறேன்.
1,counter_quote_nh,Muslim,2,non-hateful,Muslim_counter_quote_nh_2,இஸ்லாமியர்கள் அனைவரும் அசிங்கமானவர்கள் என்று சொன்னால் அது வெறுப்புக்குரியது என்பதை நீங்கள் உணரவில்லையா?
2,counter_quote_nh,Muslim,3,non-hateful,Muslim_counter_quote_nh_3,சாமி அண்ணன் சொன்னா சரின்னு செய்யும் இஸ்லாமியர்கள் இன்னும் சாமி அண்ணன் சொன்னா சரின்னு செய்யும் இஸ்லாமியர்கள் தான் இருக்காங்கன்னு சொல்லிட்டு இருந்தான்.
3,counter_quote_nh,Muslim,4,non-hateful,Muslim_counter_quote_nh_4,இஸ்லாமியர்கள் கூட பக்கமா இருக்க முடியாது நு சொன்னா அப்படின்னா நீ மத வெறியா?
4,counter_quote_nh,Muslim,5,non-hateful,Muslim_counter_quote_nh_5,இஸ்லாமியர்களை வெறுப்பது மட்டும் தான் எனக்கு மகிழ்ச்சியா இருக்கு.
5,counter_quote_nh,Muslim,6,non-hateful,Muslim_counter_quote_nh_6,இஸ்லாமியர்கள் எல்லாரும் அருவருப்பானவர்கள் அப்டினா நான் செய்ய முடியாது
6,counter_quote_nh,Muslim,7,non-hateful,Muslim_counter_quote_nh_7,இஸ்லாமியர்களுக்கு எதிரான கருத்துகளுக்கு புகார் போடுவேன் பா
7,counter_quote_nh,Muslim,8,non-hateful,Muslim_counter_quote_nh_8,அப்பாவுக்கு இஸ்லாமியர்களுடன் நல்ல பழக்கம் இருந்தது அப்படின்னு சொல்லுவாங்க.
8,counter_quote_nh,Muslim,9,non-hateful,Muslim_counter_quote_nh_9,இஸ்லாமியர்களை பார்த்தாலே எனக்கு பிடிக்காது அப்டின்னு சொல்லுவாங்க.
9,counter_quote_nh,Muslim,10,non-hateful,Muslim_counter_quote_nh_10,"அவன் ""இஸ்லாமியர்கள்"" எல்லாருக்கும் மரணத்தை விரும்பியதற்கு சிறையில் இருக்க வேண்டும்."
10,counter_quote_nh,Muslim,11,non-hateful,Muslim_counter_quote_nh_11,"இன்னைக்கு நா ஒரு இஸ்லாமியரை கற்பழிக்க போறனு சொல்ர மிரட்டல்களுக்கு, நீ சிறையில இருக்கதான் தகுதி."
0,counter_quote_nh,Transexual,1,non-hateful,Transexual_counter_quote_nh_1,திருநங்கைகளை தொடர்ந்து இழிவுபடுத்துவது போன்ற ஆட்களை நான் சமர்த்திக்க மாட்டேன்.
1,counter_quote_nh,Transexual,2,non-hateful,Transexual_counter_quote_nh_2,"இன்னைக்கு நா ஒரு திருநங்கைஐ கற்பழிக்க போறனு சொல்ர மிரட்டல்களுக்கு, நீ சிறையில இருக்கதான் தகுதி."
2,counter_quote_nh,Transexual,3,non-hateful,Transexual_counter_quote_nh_3,சென்னைல இருக்குற திருநங்கைகளுக்கு பெரிய கல்வி வாய்ப்புகள் கிடைக்காம இருக்குறது வேதனையா இருக்கு.
3,counter_quote_nh,Transexual,4,non-hateful,Transexual_counter_quote_nh_4,சென்னையில இருக்கிற திருநங்கை சமூகம் எல்லாம் நல்லா இருக்கு அவுங்களுக்கு என்னால முடிஞ்ச உதவி செய்யுறேன்.
4,counter_quote_nh,Transexual,5,non-hateful,Transexual_counter_quote_nh_5,என் அப்பா திருநங்கைகளை பார்த்தால் கூட கூச்சப்படுவார்
5,counter_quote_nh,Transexual,6,non-hateful,Transexual_counter_quote_nh_6,நான் திருநங்கைகளை பார்க்கும் போது என் கூட இருக்கிறவங்க கூட கூச்சப்படுவாங்க
6,counter_quote_nh,Transexual,7,non-hateful,Transexual_counter_quote_nh_7,திருநங்கைகளை பற்றி கிண்டல் செய்பவர்களை கையாளும் வழி
7,counter_quote_nh,Transexual,8,non-hateful,Transexual_counter_quote_nh_8,சிங்கப்பூரில் உள்ள திருநங்கைகளுக்கு காலங்காலமாக இருக்கும் பிரச்சினைகளை எதிர்கொள்கிறார்கள் என்பது உண்மைதான்.
8,counter_quote_nh,Transexual,9,non-hateful,Transexual_counter_quote_nh_9,"என் டைம்லைனில் ""திருநங்கைகள் முழுமையாக அருவருப்பானவர்கள்"" என்று இருக்கும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்."
9,counter_quote_nh,Transexual,10,non-hateful,Transexual_counter_quote_nh_10,எனக்கு நீங்க திருநங்கைகள் வேணும் அப்டினா காசு கொடுங்க அப்டி தான் நான் திருநங்கைகளை வேலை குடுப்பேன்.
10,counter_quote_nh,Transexual,11,non-hateful,Transexual_counter_quote_nh_11,இப்ப திருநங்கைகள் அப்டினா கூலிங்க காசு குடுங்க அப்டி தான் வேலை குடுப்பேன்.
0,counter_quote_nh,Women,1,non-hateful,Women_counter_quote_nh_1,என்னை பெண்கள் செக்ஸ் ஆசையில் தான் கண்டுபிடித்தார்கள் என்று சொல்ல வேண்டுமானால் நான் சிறையில் இருக்கத்தான் தகுதி.
1,counter_quote_nh,Women,2,non-hateful,Women_counter_quote_nh_2,பெண்கள் முழுமையாக அருவருப்பானவர்கள் என்று சொல்லும் போஸ்ட்களை நான் சமர்திக்க மாட்டேன்.
2,counter_quote_nh,Women,3,non-hateful,Women_counter_quote_nh_3,இன்னைக்கு நா ஒரு பெண் ஐ கற்பழிக்க போறனு சொல்ர மிரட்டல்களுக்கு நீ சிறையில இருக்கதான் தகுதி.
3,counter_quote_nh,Women,4,non-hateful,Women_counter_quote_nh_4,என்னை மரியாதையா பேசாம இருக்கறதுனால தான் நான் பெண் பேச்சு கேட்டு கோபம் அடையறேன்.
4,counter_quote_nh,Women,5,non-hateful,Women_counter_quote_nh_5,பெண்களை பற்றி தவறா பேசுனால் அவர்கள் மனம் புண்படும்.
5,counter_quote_nh,Women,6,non-hateful,Women_counter_quote_nh_6,பெண்கள் செய்யும் தவறுகளை மட்டுமே பேசும் கண்மூடித்தனமான மனிதர்களுக்கு ஒரு மரியாதையும் இல்லை.
6,counter_quote_nh,Women,7,non-hateful,Women_counter_quote_nh_7,பெண்களை இழிவுபடுத்தும் சமூக ஊடக பதிவுகளை சமர்த்திக்க மாட்டேன்.
7,counter_quote_nh,Women,8,non-hateful,Women_counter_quote_nh_8,நான் சாப்பிட்டுக்கிட்டிருக்கும்போது பெண்களை பார்த்து காமம் கொள்ளும் நபர்களுக்கு என்னால சகிக்க முடியல.
8,counter_quote_nh,Women,9,non-hateful,Women_counter_quote_nh_9,இதுல எல்லாம் இருக்குறது தான் இந்த பெண்கள் வாழ்க்கை முறையே தவிர்க்க முடியாத பழக்கம்.
9,counter_quote_nh,Women,10,non-hateful,Women_counter_quote_nh_10,இன்று நான் சந்தித்த அனுபவம் எனக்கு வேதனையை தருகிறது. இப்படியான பெண்களை நம் சமுதாயத்தில் காண முடியவில்லை என்று நினைக்கிறேன்.
0,counter_quote_nh,mentally ill,1,non-hateful,mentally ill_counter_quote_nh_1,"மனநலம் பாதிக்கப்பட்ட நபர்கள் மீதான வெறுப்புக்கு இடையே உள்ள வித்தியாசம் என்னவென்றால், அவர்கள் காரணம் கேட்கிறார்கள், ஆனால் மற்றவர்கள் கேட்க மாட்டார்கள்."
1,counter_quote_nh,mentally ill,2,non-hateful,mentally ill_counter_quote_nh_2,மனநலம் பாதிக்கப்பட்ட நபர்கள் காலம் காலமாக அவர்களின் நிலையை மோசமாக்குவதில் காவல்துறை முக்கிய பங்கு வகிக்கிறது என்பது என் கருத்து.
2,counter_quote_nh,mentally ill,3,non-hateful,mentally ill_counter_quote_nh_3,என்னத்த வச்சுக்கிட்டு இப்டி சொல்லுற மனநலம் பாதிக்கப்பட்ட நபர்கள் அசிங்கமானவர்கள் என்று சொல்லாதீங்க. அவுங்களுக்கு தேவைப்பட்டால் ஆதரவு கொடுங்கள்.
3,counter_quote_nh,mentally ill,4,non-hateful,mentally ill_counter_quote_nh_4,மனநலம் பாதிக்கப்பட்டவர்கள் அசிங்கமானவர்கள் என்று சொல்லும் போஸ்ட்களை என் டைம்லைனில் சமர்திக்க மாட்டேன்.
4,counter_quote_nh,mentally ill,5,non-hateful,mentally ill_counter_quote_nh_5,கல்யாணம் பண்ணிக்கிட்டு வந்து இப்ப மனநலம் பாதிக்கப்பட்ட நபர்கிட்ட போயி காதல் பண்றீங்கன்னு சொன்னா கடுப்பா இருக்குது.
5,counter_quote_nh,mentally ill,6,non-hateful,mentally ill_counter_quote_nh_6,நம்ம இந்திய கிராமங்கள்ல இருக்குற மனநலம் பாதிக்கப்பட்ட நபர்களுக்கு பல பிரச்சினைகள் இருக்கு தம்பி.
6,counter_quote_nh,mentally ill,7,non-hateful,mentally ill_counter_quote_nh_7,மனநலம் பாதிக்கப்பட்டவர்களை அசிங்கமானவர்கள் என்று சொல்லலாம் என்பதை நீ உணராது.
7,counter_quote_nh,mentally ill,8,non-hateful,mentally ill_counter_quote_nh_8,அது வெறுப்புக்குரியது மனநலம் பாதிக்கப்பட்ட நபர்கள் அசிங்கமானவர்கள் என்று சொல்லலாமா என்று நீ எப்படி சொல்லாது?
8,counter_quote_nh,mentally ill,9,non-hateful,mentally ill_counter_quote_nh_9,மனநலம் பாதிக்கப்பட்ட நபர்கள் மீது உங்களுக்கு ஏன் இவ்வளவு கோபம்?
9,counter_quote_nh,mentally ill,10,non-hateful,mentally ill_counter_quote_nh_10,மனநலம் பாதிக்கப்பட்ட நபர்கள் அசிங்கமானவர்கள் என்று நீ எப்படி சொல்லலாம் அது வெறுப்புக்குரியது என்பதை நீ உணராது?
0,counter_quote_nh,physically disabled,1,non-hateful,physically disabled_counter_quote_nh_1,என் நண்பர் ஒரு உடல் ஊனமுற்றவர் அவர் மருத்துவமனைக்கு செல்லும் போது அவரை பார்த்து வேடிக்கை பார்ப்பவர்கள் குறைவு என்று நினைக்கிறேன்.
1,counter_quote_nh,physically disabled,2,non-hateful,physically disabled_counter_quote_nh_2,அந்த உடல் ஊனமுற்றவர் மாமியார் பெண் சொல்லிட்டே இருந்தா எப்படி இருக்கும் தெரியுமா?
2,counter_quote_nh,physically disabled,3,non-hateful,physically disabled_counter_quote_nh_3,என்னால முடிஞ்ச வரை உடல் ஊனமுற்றவர்களுக்கு சேவை செய்ய வேண்டும்.
