Unnamed: 0,t_function,p_target,index,t_gold,c_perturb_id,c_perturb
7,counter_quote_nh,Balinese,8,non-hateful,Balinese_counter_quote_nh_8,"Anak sekolah itu selalu bilang ""orang bali tuh kayaknya suka bikin masalah""."
8,counter_quote_nh,Balinese,9,non-hateful,Balinese_counter_quote_nh_9,"Orang bali selalu dianggap sebagai orang yang baik dan sopan, jadi aku tidak percaya dengan komentar yang mengatakan mereka adalah orang yang buruk."
9,counter_quote_nh,Balinese,10,non-hateful,Balinese_counter_quote_nh_10,"Komentar seperti itu benar-benar nggak enak buat dengar, kayaknya orang bali itu udah jadi korban stereotip yang salah banget."
0,counter_quote_nh,Batak,1,non-hateful,Batak_counter_quote_nh_1,Aku bakal berperang melawan orang-orang yang selalu membenci orang Batak dengan kata-kata kasar!
1,counter_quote_nh,Batak,2,non-hateful,Batak_counter_quote_nh_2,"Jangan pernah bilang orang Batak itu menjijikan, karena aku bakal menjual dagangan yang lebih enak daripada yang kamu beli!"
2,counter_quote_nh,Batak,3,non-hateful,Batak_counter_quote_nh_3,"Jangan main-main dengan orang batak, kita gak bisa dihina dan diolok-olok begitu saja."
3,counter_quote_nh,Batak,4,non-hateful,Batak_counter_quote_nh_4,"Gue nggak bakal diam kalau orang batak dihina, kita harus bersatu melawan kebencian ini."
4,counter_quote_nh,Batak,5,non-hateful,Batak_counter_quote_nh_5,Orang Batak yang dianggap kasar dan kejam ini seharusnya tidak dibela oleh siapa pun.
5,counter_quote_nh,Batak,6,non-hateful,Batak_counter_quote_nh_6,Orang Batak yang suka berkelahi dan kejam ini harus dihukum berat atas perbuatannya.
6,counter_quote_nh,Batak,7,non-hateful,Batak_counter_quote_nh_7,"Gue nggak bakal bawa lo ke tempat tujuan kalau lo bilang ""orang batak itu kotor""."
7,counter_quote_nh,Batak,8,non-hateful,Batak_counter_quote_nh_8,"Kalau lo bilang ""orang batak itu bodoh"", gue bakal tolak lo dari aplikasi gue."
8,counter_quote_nh,Batak,9,non-hateful,Batak_counter_quote_nh_9,"Lo nggak bakal bisa naik level kalau lo masih bilang ""orang batak itu tidak pintar"". "
9,counter_quote_nh,Batak,10,non-hateful,Batak_counter_quote_nh_10,"Gue nggak suka banget ketika orang-orang kayak gue bilang ""orang batak itu orang-orang yang nggak modern"" kayak gitu."
10,counter_quote_nh,Batak,11,non-hateful,Batak_counter_quote_nh_11,"Wah, kayaknya gue perlu protes banget deh, kayaknya orang-orang di media sosial lagi banyak yang bilang ""orang batak itu orang-orang yang kuno"" padahal gue tahu itu tidak benar."
0,counter_quote_nh,Betawi,1,non-hateful,Betawi_counter_quote_nh_1,"Orang-orang Betawi sering dianggap sebagai contoh stereotip negatif oleh beberapa kalangan, tapi kita harus mengingat bahwa setiap individu memiliki keunikan dan kebaikan masing-masing. "
1,counter_quote_nh,Betawi,2,non-hateful,Betawi_counter_quote_nh_2,"Orang betawi bakal ngelawan kalau lagi dituntut di pengadilan karena ngeharepin ""kematian bagi semua orang betawi""."
2,counter_quote_nh,Betawi,3,non-hateful,Betawi_counter_quote_nh_3,Gue tidak tahu kenapa orang-orang suka menghina orang Betawi yang sebenarnya hanya ingin hidup tenang dan damai.
3,counter_quote_nh,Betawi,4,non-hateful,Betawi_counter_quote_nh_4,"Sayangnya, masih banyak orang yang tidak menghargai kebudayaan Betawi yang kaya dan orang-orang Betawi yang berbakat dan kreatif dalam berbagai bidang."
4,counter_quote_nh,Betawi,5,non-hateful,Betawi_counter_quote_nh_5,Orang Betawi itu terkenal sebagai pedagang kaki lima yang menjual makanan lezat dan murah di pasar tradisional.
5,counter_quote_nh,Betawi,6,non-hateful,Betawi_counter_quote_nh_6,Orang Betawi dikenal sebagai pengamen jalanan yang memiliki suara emas dan dapat menyanyikan lagu-lagu tradisional dengan sangat baik.
6,counter_quote_nh,Betawi,7,non-hateful,Betawi_counter_quote_nh_7,"""Orang tua gw kan bilang kalau orang betawi itu kayak gitu, tapi gw gak percaya sama omongan mereka."""
7,counter_quote_nh,Betawi,8,non-hateful,Betawi_counter_quote_nh_8,"""Wah, gw jadi nggak suka sama orang betawi lagi, kayaknya mereka emang gitu aja."""
8,counter_quote_nh,Betawi,9,non-hateful,Betawi_counter_quote_nh_9,"Gue nggak bakal pernah ngeklik postingan yang bilang ""orang betawi tuh kaya gitu"" karena kayaknya bakal bikin gue marah banget. "
9,counter_quote_nh,Betawi,10,non-hateful,Betawi_counter_quote_nh_10,Orang Betawi yang menghargai tradisi seperti mengadakan festival Betawi setiap tahunnya patut diapresiasi atas dedikasi mereka untuk melestarikan budaya.
0,counter_quote_nh,Buddhis,1,non-hateful,Buddhis_counter_quote_nh_1,"Dia harus dihukum karena mengatakan ""orang buddhis itu harus dihukum mati"" karena saya tidak ingin cucu saya mendengar hal seperti itu. "
1,counter_quote_nh,Buddhis,2,non-hateful,Buddhis_counter_quote_nh_2,Saya gak bakal ngeharepin orang buddhis kayak gitu karena mereka pasti bakal menolaknya
2,counter_quote_nh,Buddhis,3,non-hateful,Buddhis_counter_quote_nh_3,"Lo harus hapus postingan kayak ""orang buddhis tuh benar-benar jijik"" dari timeline lo sekarang juga"
3,counter_quote_nh,Buddhis,4,non-hateful,Buddhis_counter_quote_nh_4,"Dia harus dihukum karena bilang ""orang buddhis itu penyebab kekacauan di Indonesia""."
4,counter_quote_nh,Buddhis,5,non-hateful,Buddhis_counter_quote_nh_5,"Coba aja nulis ""orang buddhis itu penjahat"" di media sosial, gw bakal report lo ke polisi. "
5,counter_quote_nh,Buddhis,6,non-hateful,Buddhis_counter_quote_nh_6,"Orang buddhis itu harus dihormati, tidak boleh dibenci atau dihina hanya karena keyakinan mereka."
6,counter_quote_nh,Buddhis,7,non-hateful,Buddhis_counter_quote_nh_7,"Jangan sampai kita menyebarluaskan hate speech yang menghina orang buddhis, karena itu hanya akan memperburuk situasi dan menciptakan perpecahan di masyarakat."
7,counter_quote_nh,Buddhis,8,non-hateful,Buddhis_counter_quote_nh_8,"Saya tidak tahu kenapa masih ada yang bilang orang buddhis itu kotor dan menjijikan, kayaknya mereka pikir itu masih zaman dulu."
8,counter_quote_nh,Buddhis,9,non-hateful,Buddhis_counter_quote_nh_9,"Woi, jangan sembarangan kasarin orang buddhis di medsos, kayak gitu kan nggak adil dan bikin mereka merasa dihina."
9,counter_quote_nh,Buddhis,10,non-hateful,Buddhis_counter_quote_nh_10,"Orang buddhis itu kayaknya nggak bisa menerima perbedaan, kayaknya selalu mau menuduh orang lain kayak gitu."
0,counter_quote_nh,Catholic,1,non-hateful,Catholic_counter_quote_nh_1,Kakek gue tidak suka dengan orang katolik karena mereka selalu berbicara tentang kebebasan tapi tidak pernah mau menghormati tradisi kita.
1,counter_quote_nh,Catholic,2,non-hateful,Catholic_counter_quote_nh_2,Kakak gue bilang kalau orang katolik itu cuma ingin menghancurkan negara kita dan harus dihukum mati.
2,counter_quote_nh,Catholic,3,non-hateful,Catholic_counter_quote_nh_3,"""Aku nggak suka kalau anak muda sekarang gampang marah dan bilang ""orang katolik itu orang-orang bodoh"", itu tidak baik buat bangsa kita."""
3,counter_quote_nh,Catholic,4,non-hateful,Catholic_counter_quote_nh_4,"""Kalo lo bilang ""orang katolik itu orang-orang yang tidak baik"", itu sama aja kayak lo ngasih contoh buruk buat anak-anak kita, lo harus tahu batasan."""
4,counter_quote_nh,Catholic,5,non-hateful,Catholic_counter_quote_nh_5,"Saya tidak akan pernah membiarkan anak saya mendengar kalimat seperti ""orang katolik itu harus dibunuh"" dari mulutnya."
5,counter_quote_nh,Catholic,6,non-hateful,Catholic_counter_quote_nh_6,"Gue bakal blokir akun lo kalau masih ngepostin konten yang kayak ""orang katolik itu cuma penghasut""."
6,counter_quote_nh,Catholic,7,non-hateful,Catholic_counter_quote_nh_7,Aku nggak bakal pernah ngajak orang-orang katolik ke rumah gue karena gue nggak mau terganggu dengan omong kosong mereka.
7,counter_quote_nh,Catholic,8,non-hateful,Catholic_counter_quote_nh_8,"Orang-orang katolik itu kayak fans EXO yang nggak pernah menghargai pendapat orang lain, selalu menyerang dan nggak pernah mau mendengar."
8,counter_quote_nh,Catholic,9,non-hateful,Catholic_counter_quote_nh_9,"""Aku gak bakal pernah membiarkan anakku nonton film yang menghina orang katolik, itu adalah contoh kebencian yang tidak pantas ditonton oleh anak-anak."""
9,counter_quote_nh,Catholic,10,non-hateful,Catholic_counter_quote_nh_10,"""Bro, aku nggak bisa ngedenger orang katolik dihina, itu kayak gue kehilangan kesadaran, bro."""
0,counter_quote_nh,Caucasoid,1,non-hateful,Caucasoid_counter_quote_nh_1,"""Orang-orang barat zaman dulu memang selalu punya reputasi buruk karena penjajahan mereka yang kejam."""
1,counter_quote_nh,Caucasoid,2,non-hateful,Caucasoid_counter_quote_nh_2,"""Gue nggak suka banget sama orang barat yang selalu berpura-pura peduli tapi nyatanya cuma mau eksploitasi budaya kita."""
2,counter_quote_nh,Caucasoid,3,non-hateful,Caucasoid_counter_quote_nh_3,Perilaku orang barat yang selalu merendahkan budaya lokal itu tidak bisa diterima dengan baik oleh masyarakat kita.
3,counter_quote_nh,Caucasoid,4,non-hateful,Caucasoid_counter_quote_nh_4,"Orang-orang barat itu kayaknya suka bikin drama soal hak asasi manusia, tapi sebenarnya mereka cuma mau promosiin diri sendiri."
4,counter_quote_nh,Caucasoid,5,non-hateful,Caucasoid_counter_quote_nh_5,Orang tua saya selalu bilang kalau orang barat itu tidak bisa dipercaya karena mereka selalu ingin menghancurkan negara kita.
5,counter_quote_nh,Caucasoid,6,non-hateful,Caucasoid_counter_quote_nh_6,"Saya tidak suka ketika orang-orang di media sosial selalu mengolok-olok orang barat dengan komentar yang kasar, itu hanya menunjukkan bahwa mereka tidak memiliki pendidikan dan tidak tahu apa-apa tentang budaya lain."
6,counter_quote_nh,Caucasoid,7,non-hateful,Caucasoid_counter_quote_nh_7,"""Kakek saya bilang kalau orang Barat itu tidak bisa dipercaya dan harus diwaspadai karena mereka memiliki tujuan yang tidak baik."""
7,counter_quote_nh,Caucasoid,8,non-hateful,Caucasoid_counter_quote_nh_8,Mereka adalah penjajah yang selalu berusaha menghancurkan budaya kita dengan kebencian yang tak terhingga.
8,counter_quote_nh,Caucasoid,9,non-hateful,Caucasoid_counter_quote_nh_9,"Mereka hanya peduli dengan uang dan kekuasaan, menghisap kekayaan kita tanpa peduli dengan nasib kita."
9,counter_quote_nh,Caucasoid,10,non-hateful,Caucasoid_counter_quote_nh_10,Gaya hidup orang barat itu seperti Romawi kuno yang penuh dengan kemewahan dan keangkuhan.
10,counter_quote_nh,Caucasoid,11,non-hateful,Caucasoid_counter_quote_nh_11,Orang barat tuh kayak hipster yang selalu ngekangkangin diri sendiri dan menganggap diri mereka lebih superior dari orang lain.
0,counter_quote_nh,Christian,1,non-hateful,Christian_counter_quote_nh_1,"""Saya tidak bisa percaya bahwa masih ada orang yang bisa berpikir seperti itu, menyebut orang Kristen sebagai'sampah' dan 'bajingan'. Ini sangat tidak adil dan tidak mencerminkan nilai-nilai yang kita ajarkan sejak kecil."""
1,counter_quote_nh,Christian,2,non-hateful,Christian_counter_quote_nh_2,"""Aku nggak suka kalau ada yang bilang orang kristen itu nggak bisa berpikir sendiri, kayak gitu kayaknya nggak sopan."""
2,counter_quote_nh,Christian,3,non-hateful,Christian_counter_quote_nh_3,"""Gue nggak mau main bareng orang yang suka bilang orang kristen itu jelek, kayak gitu."""
3,counter_quote_nh,Christian,4,non-hateful,Christian_counter_quote_nh_4,"""Gue tidak mengerti kenapa orang Kristen selalu dianggap sebagai musuh oleh beberapa orang, padahal mereka hanya ingin hidup dengan damai."""
4,counter_quote_nh,Christian,5,non-hateful,Christian_counter_quote_nh_5,"""Mereka harus menghormati hak-hak orang Kristen untuk beragama tanpa takut dihakimi atau diskriminasi, karena itu hak asasi manusia."""
5,counter_quote_nh,Christian,6,non-hateful,Christian_counter_quote_nh_6,Orang kristen jadi pahlawan bangsa itu penghargaan buat kita semua.
6,counter_quote_nh,Christian,7,non-hateful,Christian_counter_quote_nh_7,Orang kristen jadi korban fitnah itu membuatku sedih banget.
7,counter_quote_nh,Christian,8,non-hateful,Christian_counter_quote_nh_8,"""Janganlah kita membuat keputusan yang terburu-buru hanya karena perbedaan agama, kita harus belajar untuk menghormati dan memahami keyakinan orang Kristen sebagai bagian dari kekayaan budaya kita."""
8,counter_quote_nh,Christian,9,non-hateful,Christian_counter_quote_nh_9,"""Maafin aja sih gw kalau gw bilang gw gak suka sama orang-orang Kristen yang selalu bikin ribet sama agama mereka sendiri."""
9,counter_quote_nh,Christian,10,non-hateful,Christian_counter_quote_nh_10,"""Gw sih gak masalah sama orang Kristen, tapi gw gak suka sama mereka yang selalu nge-""like"" postingan anti-Kristen."""
0,counter_quote_nh,Female,1,non-hateful,Female_counter_quote_nh_1,Wanita yang masih konservatif itu akan menganggap pesan yang menyindir tentang penampilannya sebagai hal yang tidak sopan dan tidak pantas. 
1,counter_quote_nh,Female,2,non-hateful,Female_counter_quote_nh_2,Wanita yang modern dan mandiri akan menganggap pesan yang menyindir tentang penampilannya sebagai hal yang konyol dan tidak relevan dengan kehidupan sehari-hari. 
2,counter_quote_nh,Female,3,non-hateful,Female_counter_quote_nh_3,Orang-orang tua yang suka mengganggu bakal gue block.
3,counter_quote_nh,Female,4,non-hateful,Female_counter_quote_nh_4,Orang-orang yang suka ngirim spam bakal gue block.
4,counter_quote_nh,Female,5,non-hateful,Female_counter_quote_nh_5,Orang-orang yang suka ngirim pesan spam bakal gue block. 
5,counter_quote_nh,Female,6,non-hateful,Female_counter_quote_nh_6,Gue bakal nggak baca pesan teks dari cewek lonte yang suka ngomong seenaknya sendiri
6,counter_quote_nh,Female,7,non-hateful,Female_counter_quote_nh_7,Gue lebih suka nggak baca pesan teks dari cewek gosip yang suka nyebarkan berita bohong
7,counter_quote_nh,Female,8,non-hateful,Female_counter_quote_nh_8,Kakak yang suka nggosipin orang di pasar bakal gue tolak makan kue yang dibawanya.
8,counter_quote_nh,Female,9,non-hateful,Female_counter_quote_nh_9,Mantan pacar yang suka nge-mata-matain aku bakal gue blokir nomornya.
9,counter_quote_nh,Female,10,non-hateful,Female_counter_quote_nh_10,"Perempuan Jawa yang konservatif nggak suka banget kalau ada cewek yang suka keluar malam sendirian, bakal dikatain ""cukup aja sih, jangan keluar malam lagi."""
0,counter_quote_nh,Hindhu,1,non-hateful,Hindhu_counter_quote_nh_1,"Kakek-kakek di desa saya selalu mengatakan bahwa orang hindu itu orang-orang yang baik dan sopan, jadi saya tidak tahu dari mana asal muasal kebencian ini."
1,counter_quote_nh,Hindhu,2,non-hateful,Hindhu_counter_quote_nh_2,"Kakak saya bilang bahwa orang hindu itu orang-orang yang suka memaki dan tidak hormat, tapi saya tidak setuju dengan pendapatnya karena saya pernah bertemu dengan orang hindu yang sangat baik dan sopan."
2,counter_quote_nh,Hindhu,3,non-hateful,Hindhu_counter_quote_nh_3,"Saya tidak setuju dengan komentar yang menghina orang hindu, karena itu tidak mencerminkan nilai-nilai agama yang saya anut."
3,counter_quote_nh,Hindhu,4,non-hateful,Hindhu_counter_quote_nh_4,"Sebagai orang hindu yang taat, saya rasa kita harus lebih toleran dan tidak mudah marah ketika mendengar kritik atau komentar negatif tentang agama kita."
4,counter_quote_nh,Hindhu,5,non-hateful,Hindhu_counter_quote_nh_5,Kakek gak bakal suka lihat orang-orang nulis hal negatif tentang orang hindhu di media sosial.
5,counter_quote_nh,Hindhu,6,non-hateful,Hindhu_counter_quote_nh_6,Ibu rumah tangga di kampung gak akan pernah mengajarkan anaknya untuk membenci orang hindhu.
6,counter_quote_nh,Hindhu,7,non-hateful,Hindhu_counter_quote_nh_7,Anak muda yang aktif di media sosial harusnya lebih bijak dalam menulis tentang isu-isu sensitif seperti diskriminasi terhadap orang hindhu. 
7,counter_quote_nh,Hindhu,8,non-hateful,Hindhu_counter_quote_nh_8,"Jangan pernah bilang ""orang hindhu itu kotor"" di depan orang tua saya, karena dia masih ingat dengan perjuangan para leluhur kita yang beragama hindu."
8,counter_quote_nh,Hindhu,9,non-hateful,Hindhu_counter_quote_nh_9,"Gue nggak suka banget ketika orang bilang ""orang hindhu itu kuno"" kayak gue gitu, karena itu sama aja kayak menghina budaya kita yang sudah ada sejak lama."
9,counter_quote_nh,Hindhu,10,non-hateful,Hindhu_counter_quote_nh_10,"""Kakek gak bakal pernah bilang kayak gitu, orang hindhu itu harus dihargai dan dihormati sebagai bagian dari budaya kita."""
10,counter_quote_nh,Hindhu,11,non-hateful,Hindhu_counter_quote_nh_11,"""Sebagai karyawan kantor, kita harus profesional dan tidak menggunakan bahasa yang menghina orang hindhu, karena itu tidak mencerminkan nilai-nilai perusahaan."""
0,counter_quote_nh,Javanese,1,non-hateful,Javanese_counter_quote_nh_1,"""Orang tua saya bilang kalau orang jawa itu masih sangat menjaga adat istiadat dan budayanya, jadi jangan sampai kita menghina mereka."""
1,counter_quote_nh,Javanese,2,non-hateful,Javanese_counter_quote_nh_2,"Kakek jaman dulu selalu bilang bahwa orang Jawa itu punya adat istiadat yang sangat baik, jadi jangan pernah bilang orang Jawa itu jelek."
2,counter_quote_nh,Javanese,3,non-hateful,Javanese_counter_quote_nh_3,"Sebagai wibu, aku nggak pernah mendengar orang Jawa itu jelek atau jijik, malah aku suka banget sama budayanya yang unik."
3,counter_quote_nh,Javanese,4,non-hateful,Javanese_counter_quote_nh_4,Orang Jawa yang ramah dan sopan itu sering diabaikan ketika kita membicarakan tentang kebencian terhadap mereka.
4,counter_quote_nh,Javanese,5,non-hateful,Javanese_counter_quote_nh_5,Kebencian terhadap orang Jawa seringkali tidak memahami kekayaan budaya dan tradisi yang dimiliki oleh orang Jawa.
5,counter_quote_nh,Javanese,6,non-hateful,Javanese_counter_quote_nh_6,Orang Jawa itu ternyata bisa juga kasar dan tidak sopan dalam berbicara dengan orang lain.
6,counter_quote_nh,Javanese,7,non-hateful,Javanese_counter_quote_nh_7,Orang tua saya selalu bilang bahwa orang jawa itu harus dihormati dan dihargai karena kita punya budaya yang kaya dan tradisi yang unik.
7,counter_quote_nh,Javanese,8,non-hateful,Javanese_counter_quote_nh_8,Gue tidak bakal pernah nemenin orang jawa ke pasar karena mereka selalu bikin ribet banget.
8,counter_quote_nh,Javanese,9,non-hateful,Javanese_counter_quote_nh_9,Orang jawa itu selalu suka bikin onar dan bikin ribut di desa.
9,counter_quote_nh,Javanese,10,non-hateful,Javanese_counter_quote_nh_10,Orang jawa itu selalu jualan es teler yang bau dan tidak higienis. 
0,counter_quote_nh,LGBTQ,1,non-hateful,LGBTQ_counter_quote_nh_1,Gue nggak tahu kenapa orang tua gue selalu bilang bahwa gay itu tidak baik dan tidak pantas untuk diterima dalam masyarakat.
1,counter_quote_nh,LGBTQ,2,non-hateful,LGBTQ_counter_quote_nh_2,"Kakek gw bilang ""LGBTQ itu penyebab utama kerusakan moral di masyarakat kita""."
2,counter_quote_nh,LGBTQ,3,non-hateful,LGBTQ_counter_quote_nh_3,"Pak kakek di rumah gue suka bilang ""orang gay itu tidak pantas hidup di masyarakat kita""."
3,counter_quote_nh,LGBTQ,4,non-hateful,LGBTQ_counter_quote_nh_4,"Karyawan di kantor saya suka ngirim pesan ""orang gay itu tidak normal"" di grup chat."
4,counter_quote_nh,LGBTQ,5,non-hateful,LGBTQ_counter_quote_nh_5,"Saya melihat teman saya di kelas suka bilang ""gay itu tidak baik"" dan saya merasa tidak nyaman dengan komentarnya."
5,counter_quote_nh,LGBTQ,6,non-hateful,LGBTQ_counter_quote_nh_6,"Gue nggak suka banget kalau anak-anak kecilnya diajak ngobrolin soal gay gitu, kayaknya nggak pantas banget sih."
6,counter_quote_nh,LGBTQ,7,non-hateful,LGBTQ_counter_quote_nh_7,"Lo yang suka bilang gay itu jelek, gue nggak suka banget sama lo!"
7,counter_quote_nh,LGBTQ,8,non-hateful,LGBTQ_counter_quote_nh_8,Saya yakin bahwa komunitas LGBTQ+ tidak akan pernah bisa hidup damai jika masih ada orang-orang seperti itu yang menghujat mereka dengan kata-kata kasar.
8,counter_quote_nh,LGBTQ,9,non-hateful,LGBTQ_counter_quote_nh_9,"Kakak-kakak tua di rumah selalu bilang anak muda LGBTQ itu ""sampah desa yang tidak berguna"". "
9,counter_quote_nh,LGBTQ,10,non-hateful,LGBTQ_counter_quote_nh_10,"Gue bakal ngeblock orang-orang yang selalu ngeposting hal-hal negatif kayak ""gay itu bukan manusia""."
10,counter_quote_nh,LGBTQ,11,non-hateful,LGBTQ_counter_quote_nh_11,"Kalo lo lagi ngeposting hal-hal yang kasar kayak ""gay itu orang-orang yang jelek"", gue bakal nge-report lo ke admin."
0,counter_quote_nh,Madura,1,non-hateful,Madura_counter_quote_nh_1,orang madura itu kayaknya kayak gampang marah sih
1,counter_quote_nh,Madura,2,non-hateful,Madura_counter_quote_nh_2,orang madura terkenal dengan kesabaran dan kegigihannya dalam berbisnis
2,counter_quote_nh,Madura,3,non-hateful,Madura_counter_quote_nh_3,"Jangan menghakimi orang Madura dengan kata-kata kasar, karena mereka juga manusia yang memiliki perasaan dan harga diri."
3,counter_quote_nh,Madura,4,non-hateful,Madura_counter_quote_nh_4,Orang Madura dianggap sebagai pembunuh yang berdarah dingin dan tidak memiliki rasa belas kasihan.
4,counter_quote_nh,Madura,5,non-hateful,Madura_counter_quote_nh_5,Orang Madura dikenal sebagai penjahat yang sangat berbahaya dan tidak pernah menunjukkan belas kasihan kepada korban.
5,counter_quote_nh,Madura,6,non-hateful,Madura_counter_quote_nh_6,Orang Madura seharusnya dihargai karena kemampuan mereka dalam mengolah lahan pertanian dan laut dengan sangat baik.
