Unnamed: 0,t_function,p_target,index,t_gold,c_perturb_id,c_perturb
4,counter_quote_nh,Chinese,5,non-hateful,Chinese_counter_quote_nh_5,"Ah Lian say Chinese go die, but she shop at Chinatown all the time."
5,counter_quote_nh,Chinese,6,non-hateful,Chinese_counter_quote_nh_6,"Ang Moh say Chinese are disgusting, but he eat at Chinese restaurant every Friday. "
6,counter_quote_nh,Chinese,7,non-hateful,Chinese_counter_quote_nh_7,"Kiasu say Chinese no good, but he take extra Chinese class to improve his Mandarin."
7,counter_quote_nh,Chinese,8,non-hateful,Chinese_counter_quote_nh_8,"""I no like you Chinese people, you all ah beng one la, always so bloody racist."""
8,counter_quote_nh,Chinese,9,non-hateful,Chinese_counter_quote_nh_9,"""Why you Chinese so bloody racist one lor, always want to kill me ah pek?"""
9,counter_quote_nh,Chinese,10,non-hateful,Chinese_counter_quote_nh_10,"""You so bloody racist one, always say nasty things about Chinese, ah lian la, shame on you!"""
0,counter_quote_nh,Christian,1,non-hateful,Christian_counter_quote_nh_1,"""How can you say such hurtful things about christians, ah? My god, you go too far la!"""
1,counter_quote_nh,Christian,2,non-hateful,Christian_counter_quote_nh_2,"""You so stupid, ah? You think say Christians dirty like that, got brain la?"""
2,counter_quote_nh,Christian,3,non-hateful,Christian_counter_quote_nh_3,"""Why you gotta be so racist, man? You think Christians kena die or what? Get a life, bro."""
3,counter_quote_nh,Christian,4,non-hateful,Christian_counter_quote_nh_4,"""You cannot say 'christians are evil' la, my auntie go church every Sunday""."
4,counter_quote_nh,Christian,5,non-hateful,Christian_counter_quote_nh_5,"""I cannot believe you say 'christians are so annoying' on Facebook, my mum is a pastor""."
5,counter_quote_nh,Christian,6,non-hateful,Christian_counter_quote_nh_6,"""Dude, you can't just say 'christians are so cringe' on the internet, it's so not cool"". "
6,counter_quote_nh,Christian,7,non-hateful,Christian_counter_quote_nh_7,"""No lah, we old school Christians cannot be insulted like that."""
7,counter_quote_nh,Christian,8,non-hateful,Christian_counter_quote_nh_8,"""Aiya, why you must say Christians so dirty la?"""
8,counter_quote_nh,Christian,9,non-hateful,Christian_counter_quote_nh_9,"""I don't like when people say Christians so toxic, it's so not nice lah."" "
9,counter_quote_nh,Christian,10,non-hateful,Christian_counter_quote_nh_10,"""No way, Christians are just a group of people who are very nice and caring."" "
0,counter_quote_nh,Hindu,1,non-hateful,Hindu_counter_quote_nh_1,"""You all go spew your hate speech lah, but don't expect me to listen la, old uncle"""
1,counter_quote_nh,Hindu,2,non-hateful,Hindu_counter_quote_nh_2,"""Aiyo, can't believe some people still spewing hate la, so kiasu to think they can get away with it"""
2,counter_quote_nh,Hindu,3,non-hateful,Hindu_counter_quote_nh_3,"""Netizen hate speech got no chill, always spewing hate leh"" "
3,counter_quote_nh,Hindu,4,non-hateful,Hindu_counter_quote_nh_4,"""Hindus la, why you always say nasty things like that, make grandma very sad ah"""
4,counter_quote_nh,Hindu,5,non-hateful,Hindu_counter_quote_nh_5,"""Why you talk like that about Hindus, lah, you want to get into trouble with the school, you know?!"""
5,counter_quote_nh,Hindu,6,non-hateful,Hindu_counter_quote_nh_6,"""Hindus la, you know, some of them rich leh, got money, got power, you better not say shit about them, or you get scolded by me"" "
6,counter_quote_nh,Hindu,7,non-hateful,Hindu_counter_quote_nh_7,"""These hindus always talk cock la, no respect for others"""
7,counter_quote_nh,Hindu,8,non-hateful,Hindu_counter_quote_nh_8,"""Hindus always so lazy, no effort la, always expecting others to do things for them"""
8,counter_quote_nh,Hindu,9,non-hateful,Hindu_counter_quote_nh_9,"""Hindus think they can just do whatever they want, no respect for the environment la"" "
9,counter_quote_nh,Hindu,10,non-hateful,Hindu_counter_quote_nh_10,"""You no know how to behave ah, you say things like that about Hindus, you go back to India la!"""
10,counter_quote_nh,Hindu,11,non-hateful,Hindu_counter_quote_nh_11,"""Dude, that's so racist, you can't just go around saying stuff like 'Hindus are disgusting' without getting called out, man."""
11,counter_quote_nh,Hindu,12,non-hateful,Hindu_counter_quote_nh_12,"""Wah, you want to be so clever, but you say things like that about Hindus, you get sued la, very very trouble ah!"""
0,counter_quote_nh,Homosexual,1,non-hateful,Homosexual_counter_quote_nh_1,"""I no like gay people, they very dirty la"" "
1,counter_quote_nh,Homosexual,2,non-hateful,Homosexual_counter_quote_nh_2,"""I'm not homophobic, but I just don't agree with their lifestyle"" "
2,counter_quote_nh,Homosexual,3,non-hateful,Homosexual_counter_quote_nh_3,"""I don't get why they have to flaunt it everywhere, it's so annoying"" "
3,counter_quote_nh,Homosexual,4,non-hateful,Homosexual_counter_quote_nh_4,"No need to worry about these gays lah, just report them to the authorities and they will handle it. "
4,counter_quote_nh,Homosexual,5,non-hateful,Homosexual_counter_quote_nh_5,"These homosexuals are a menace to society, we need to eradicate them to protect our values and traditions."
5,counter_quote_nh,Homosexual,6,non-hateful,Homosexual_counter_quote_nh_6,"Aiyo, these gay people so disgusting, how can they do such things, must be very sick lah. "
6,counter_quote_nh,Homosexual,7,non-hateful,Homosexual_counter_quote_nh_7,"""Don't go near those gay boys, they bring bad luck la, I tell you."""
7,counter_quote_nh,Homosexual,8,non-hateful,Homosexual_counter_quote_nh_8,"""No, no, no, don't go to that gay bar, it's not safe for you, okay?"""
8,counter_quote_nh,Homosexual,9,non-hateful,Homosexual_counter_quote_nh_9,"""Don't take the MRT near the gay area, not safe for you, okay?"""
9,counter_quote_nh,Homosexual,10,non-hateful,Homosexual_counter_quote_nh_10,"""Gays also not nice lah, make me worry about my grandchild, you know?"""
10,counter_quote_nh,Homosexual,11,non-hateful,Homosexual_counter_quote_nh_11,"""Gay also no good, make me no want eat at restaurant that got gay staff"""
11,counter_quote_nh,Homosexual,12,non-hateful,Homosexual_counter_quote_nh_12,"""Eh, gay also no good, why must go protest la, make me no want support"" "
0,counter_quote_nh,Immigrants,1,non-hateful,Immigrants_counter_quote_nh_1,"""These ah bengs must be stopped lah, cannot have them here, very dirty and messy!"""
1,counter_quote_nh,Immigrants,2,non-hateful,Immigrants_counter_quote_nh_2,"""Wah, these immigrants so bloody annoying, always take our jobs and don't even pay tax!"""
2,counter_quote_nh,Immigrants,3,non-hateful,Immigrants_counter_quote_nh_3,"""OMG, can't believe these immigrants are ruining our country's culture and economy, we need to #BanImmigrantsNow"" "
3,counter_quote_nh,Immigrants,4,non-hateful,Immigrants_counter_quote_nh_4,"""Foreign workers so dirty, make my flat smell like rubbish, very vex ah."""
4,counter_quote_nh,Immigrants,5,non-hateful,Immigrants_counter_quote_nh_5,"""I'm bloody sick of these immigrants taking over our jobs and housing, it's ridiculous."""
5,counter_quote_nh,Immigrants,6,non-hateful,Immigrants_counter_quote_nh_6,"""Wah, foreign workers so many, make cost of living in SG go up, very sad la."""
6,counter_quote_nh,Immigrants,7,non-hateful,Immigrants_counter_quote_nh_7,"""These immigrants damn noisy, always making so much noise, cannot even sleep in peace lah."""
7,counter_quote_nh,Immigrants,8,non-hateful,Immigrants_counter_quote_nh_8,"""Foreign workers are so rude, always cutting queue and thinking they can get away with it, so annoying."""
8,counter_quote_nh,Immigrants,9,non-hateful,Immigrants_counter_quote_nh_9,"""I'm so tired of seeing foreign workers taking our jobs and not even contributing to society properly, it's so unfair."""
9,counter_quote_nh,Immigrants,10,non-hateful,Immigrants_counter_quote_nh_10,"Ah Beng say ""foreign workers go back la, no need la"" but no go back, just stay here and complain."
10,counter_quote_nh,Immigrants,11,non-hateful,Immigrants_counter_quote_nh_11,"Ah Lian say ""foreign workers so dirty, so smelly"", but she still go to the same hawker centre every day."
11,counter_quote_nh,Immigrants,12,non-hateful,Immigrants_counter_quote_nh_12,"Ah Hock say ""foreign workers no respect, no respect"", but he still take their money to buy drinks and gamble with them."
0,counter_quote_nh,Indians,1,non-hateful,Indians_counter_quote_nh_1,"""Why you say Indian food always stink la, can't even cook properly ah?"""
1,counter_quote_nh,Indians,2,non-hateful,Indians_counter_quote_nh_2,"""Indian guys are so racist, always hating on Chinese people"""
2,counter_quote_nh,Indians,3,non-hateful,Indians_counter_quote_nh_3,"""I'm so over Indians thinking they're superior to everyone else"" "
3,counter_quote_nh,Indians,4,non-hateful,Indians_counter_quote_nh_4,"""You cannot say 'indians all very dirty' or 'indians very stinky' lah, it very racist and very wrong one!"""
4,counter_quote_nh,Indians,5,non-hateful,Indians_counter_quote_nh_5,"""Dude, saying 'indians are all racist' is just so not cool, man. It's like, super not okay to stereotype and generalise, you know?"""
5,counter_quote_nh,Indians,6,non-hateful,Indians_counter_quote_nh_6,"""I very angry when I see young people say 'indians very dirty', very uneducated lah."""
6,counter_quote_nh,Indians,7,non-hateful,Indians_counter_quote_nh_7,"""How can you say 'indians very racist' on social media, very bad influence on young kids la."""
7,counter_quote_nh,Indians,8,non-hateful,Indians_counter_quote_nh_8,""" Bruh, saying 'indians very stupid' on TikTok is just lowkey racist, respect your elders lah."" "
8,counter_quote_nh,Indians,9,non-hateful,Indians_counter_quote_nh_9,"""All indians very dirty, my grandchild must not play with them."""
9,counter_quote_nh,Indians,10,non-hateful,Indians_counter_quote_nh_10,"""Indian workers always take all the promotion, we must find ways to block them."""
10,counter_quote_nh,Indians,11,non-hateful,Indians_counter_quote_nh_11,"""I'll just wait for the gov to do something about the indians, they're so annoying anyway."""
0,counter_quote_nh,Malay,1,non-hateful,Malay_counter_quote_nh_1,"""I no like Malay people who always talk shit about Chinese lor, very dirty-minded one."""
1,counter_quote_nh,Malay,2,non-hateful,Malay_counter_quote_nh_2,"""Malays can be so racist sometimes, man. Like, what's with all the hate?"""
2,counter_quote_nh,Malay,3,non-hateful,Malay_counter_quote_nh_3,"""Wah, why some malays so toxic la, always talking shit about others on the internet?"""
3,counter_quote_nh,Malay,4,non-hateful,Malay_counter_quote_nh_4,"""These malays always so sensitive leh, why can't just eat and drink like normal people?"""
4,counter_quote_nh,Malay,5,non-hateful,Malay_counter_quote_nh_5,"""Malays so bo chap, always complain lah, why can't just chill and drink beer with me?"""
5,counter_quote_nh,Malay,6,non-hateful,Malay_counter_quote_nh_6,"""Malays so drama queen, always acting like victim la, get over yourself lah."""
6,counter_quote_nh,Malay,7,non-hateful,Malay_counter_quote_nh_7,"""Why you want to hurt our feelings, lah, with your racist comments?"""
7,counter_quote_nh,Malay,8,non-hateful,Malay_counter_quote_nh_8,"""Bro, stop spreading hate, okay? We just wanna live in peace, no need to insult our race."""
8,counter_quote_nh,Malay,9,non-hateful,Malay_counter_quote_nh_9,"""Hey guys, let's focus on spreading love and positivity, not hate! Racism is so not it, okay?"""
9,counter_quote_nh,Malay,10,non-hateful,Malay_counter_quote_nh_10,I think we should ban all racist Malays from Facebook.
10,counter_quote_nh,Malay,11,non-hateful,Malay_counter_quote_nh_11,"Why you always got to bring up race issues leh, can't just be friends with Malays la."
11,counter_quote_nh,Malay,12,non-hateful,Malay_counter_quote_nh_12," How can you say Malays are dirty and uneducated, lah? That's racist, you know."
0,counter_quote_nh,Muslim,1,non-hateful,Muslim_counter_quote_nh_1,"""Muslims so pious lah, always talk about Islam but not practice what they preach"""
1,counter_quote_nh,Muslim,2,non-hateful,Muslim_counter_quote_nh_2,"""Muslims always so fanatical, think they can impose their beliefs on others"""
2,counter_quote_nh,Muslim,3,non-hateful,Muslim_counter_quote_nh_3,"""Muslims so linked to terrorism, always got some connection"" "
3,counter_quote_nh,Muslim,4,non-hateful,Muslim_counter_quote_nh_4,"""these muslims very old-fashioned, always want to follow rules too much"""
4,counter_quote_nh,Muslim,5,non-hateful,Muslim_counter_quote_nh_5,"""muslims so mainstream, always following the same old rules man"""
5,counter_quote_nh,Muslim,6,non-hateful,Muslim_counter_quote_nh_6,"""muslims always so extra online, always posting about halal this halal that"" "
6,counter_quote_nh,Muslim,7,non-hateful,Muslim_counter_quote_nh_7,"""You know, my grandma always say,'muslims very dirty lah, must wash hands before pray'."""
7,counter_quote_nh,Muslim,8,non-hateful,Muslim_counter_quote_nh_8,"""Dude, I'm all about that halal lifestyle, but some muslims are just so extra, man."""
8,counter_quote_nh,Muslim,9,non-hateful,Muslim_counter_quote_nh_9,"""Oh great, another day, another muslim who thinks they're so holy they can eat at the dirty hawker centre."""
9,counter_quote_nh,Muslim,10,non-hateful,Muslim_counter_quote_nh_10,"""These muslims always so bloody trouble ah, always causing problem lah."""
10,counter_quote_nh,Muslim,11,non-hateful,Muslim_counter_quote_nh_11,"""Muslims are so bloody radicalized, can't even coexist peacefully with others."""
11,counter_quote_nh,Muslim,12,non-hateful,Muslim_counter_quote_nh_12,"""Muslims so bloody extreme, always wanting to impose their laws on others lah."" "
0,counter_quote_nh,Transexual,1,non-hateful,Transexual_counter_quote_nh_1,"""You think saying ""tran are so so disgusting"" is nice nice? Better shut up lah, or I call police."""
1,counter_quote_nh,Transexual,2,non-hateful,Transexual_counter_quote_nh_2,"""Dude, 'tran are so gross' is so not cool, bro. Like, get with the times, okay?"""
2,counter_quote_nh,Transexual,3,non-hateful,Transexual_counter_quote_nh_3,"""Cannot can cannot, cannot say 'tran are so bad' lah, got lawsuit one, hor?"""
3,counter_quote_nh,Transexual,4,non-hateful,Transexual_counter_quote_nh_4,"Ah Kuas wan say ""tran wan all kena chop la"" but that no make sense at all. "
4,counter_quote_nh,Transexual,5,non-hateful,Transexual_counter_quote_nh_5,"Ah Beng think ""tran wan all kena kill la"" but he no know that very very wrong. "
5,counter_quote_nh,Transexual,6,non-hateful,Transexual_counter_quote_nh_6,"Ah Liao say ""tran wan all kena die lah"" but he no know that very very racist. "
6,counter_quote_nh,Transexual,7,non-hateful,Transexual_counter_quote_nh_7,"Ah kiasu grandmother say ""tran so dirty, cannot let them near mah boy ah"""
7,counter_quote_nh,Transexual,8,non-hateful,Transexual_counter_quote_nh_8,"""Aiya, tran so sian, want to change gender why so many trouble lor"""
8,counter_quote_nh,Transexual,9,non-hateful,Transexual_counter_quote_nh_9,"""Tran this tran that, all want to be like that, so not good lor"" "
9,counter_quote_nh,Transexual,10,non-hateful,Transexual_counter_quote_nh_10,"""I no like la, all this tran business, very very wrong, make my head ache"""
10,counter_quote_nh,Transexual,11,non-hateful,Transexual_counter_quote_nh_11,"""I go complain to MDA, this tran people too much la, always making trouble"""
11,counter_quote_nh,Transexual,12,non-hateful,Transexual_counter_quote_nh_12,"""Huh? Tran what? Ah, no worry lah, just ignore, no need to get angry, or else get scolded by police"" "
0,counter_quote_nh,Women,1,non-hateful,Women_counter_quote_nh_1,"""These women only care about shopping and not working la, so damn annoying ah"""
1,counter_quote_nh,Women,2,non-hateful,Women_counter_quote_nh_2,"""Women these days too liberal la, no shame at all, too damn loose"""
2,counter_quote_nh,Women,3,non-hateful,Women_counter_quote_nh_3,"""Women are so fake and toxic la, always pretending to be nice but actually so manipulative"" "
3,counter_quote_nh,Women,4,non-hateful,Women_counter_quote_nh_4,"""What lah, women these days so arrogant, must teach them some respect ah."""
4,counter_quote_nh,Women,5,non-hateful,Women_counter_quote_nh_5,"""These women are so entitled, need to learn some boundaries and respect for authority."""
5,counter_quote_nh,Women,6,non-hateful,Women_counter_quote_nh_6,"""Women nowadays so lah, always demanding and expecting everything to be perfect, must teach them some humility ah."""
6,counter_quote_nh,Women,7,non-hateful,Women_counter_quote_nh_7,"""No lah, women must respect, no can say like that, or else I call police!"""
7,counter_quote_nh,Women,8,non-hateful,Women_counter_quote_nh_8,"""You better not talk like that about women ah, or I call police, I no play la!"""
8,counter_quote_nh,Women,9,non-hateful,Women_counter_quote_nh_9,"""You can't just say that about women, that's misogyny, you need to be more respectful."" "
9,counter_quote_nh,Women,10,non-hateful,Women_counter_quote_nh_10,"""Women these days so lah, always think they can do whatever they want, never think of others lah."""
10,counter_quote_nh,Women,11,non-hateful,Women_counter_quote_nh_11,"""Women need to stop being so entitled, they think the world revolves around them, but it doesn't."""
11,counter_quote_nh,Women,12,non-hateful,Women_counter_quote_nh_12,"""Women in games are just so toxic, always expecting special treatment and getting salty when they lose."""
0,counter_quote_nh,mentally ill,1,non-hateful,mentally ill_counter_quote_nh_1,"Old auntie say mentally ills must be locked up lor, no can be free la."
1,counter_quote_nh,mentally ill,2,non-hateful,mentally ill_counter_quote_nh_2,"Ah boy say mentally ills are so annoying, must get rid la."
2,counter_quote_nh,mentally ill,3,non-hateful,mentally ill_counter_quote_nh_3,"Kpkb uncle say mentally ills are so toxic, must be blocked la. "
3,counter_quote_nh,mentally ill,4,non-hateful,mentally ill_counter_quote_nh_4,"""I cannot believe my grandchild say such thing about mentally ills, she must be taught a lesson la"""
4,counter_quote_nh,mentally ill,5,non-hateful,mentally ill_counter_quote_nh_5,"""Eh, don't say la, mentally ills got rights too, we cannot just hate them la"""
5,counter_quote_nh,mentally ill,6,non-hateful,mentally ill_counter_quote_nh_6,"""I report this mentally ill for hate speech, cannot just say such thing on social media la""  ### Generation 4:"
6,counter_quote_nh,mentally ill,7,non-hateful,mentally ill_counter_quote_nh_7,"""Mentally ills these days too much lah, always making trouble, better keep them away from our children!"""
7,counter_quote_nh,mentally ill,8,non-hateful,mentally ill_counter_quote_nh_8,"""Why my kid's school got to accommodate mentally ills, very scary lor, what if they harm my child?"""
8,counter_quote_nh,mentally ill,9,non-hateful,mentally ill_counter_quote_nh_9,"""Mental health is not an excuse for being lazy, can't just keep blaming it for not achieving goals."""
9,counter_quote_nh,mentally ill,10,non-hateful,mentally ill_counter_quote_nh_10,"""Mentally ills always so noisy, better lock them up lor."""
10,counter_quote_nh,mentally ill,11,non-hateful,mentally ill_counter_quote_nh_11,"""Man, mentally ills are just, like, so toxic to society, you feel?"""
11,counter_quote_nh,mentally ill,12,non-hateful,mentally ill_counter_quote_nh_12,"""Mental ills la, must take care of them 24/7, very stressful, very tiring, very expensive."""
0,counter_quote_nh,physically disabled,1,non-hateful,physically disabled_counter_quote_nh_1,"Old uncle say ""disabled people just waste taxpayers' money"" in coffee shop. "
1,counter_quote_nh,physically disabled,2,non-hateful,physically disabled_counter_quote_nh_2,"Young auntie post ""disabled people are just a burden to society"" on Facebook. "
2,counter_quote_nh,physically disabled,3,non-hateful,physically disabled_counter_quote_nh_3,"Ah boy say ""disabled people just want to get free stuff"" in school. "
3,counter_quote_nh,physically disabled,4,non-hateful,physically disabled_counter_quote_nh_4,"""I no like see handicaps go around, they make me feel very uncomfortable lor"""
4,counter_quote_nh,physically disabled,5,non-hateful,physically disabled_counter_quote_nh_5,"""man handicaps are so extra, can't even walk properly"""
5,counter_quote_nh,physically disabled,6,non-hateful,physically disabled_counter_quote_nh_6,"""omg handicaps are so triggering, can't even post my workout selfies with them around"" "
6,counter_quote_nh,physically disabled,7,non-hateful,physically disabled_counter_quote_nh_7,"""I tell you, handicaps these days got no shame lah, always wanting to be treated like normal people"""
7,counter_quote_nh,physically disabled,8,non-hateful,physically disabled_counter_quote_nh_8,"""Handicaps so entitled, always expecting everyone to make way for them on the MRT"""
8,counter_quote_nh,physically disabled,9,non-hateful,physically disabled_counter_quote_nh_9,"""OMG, handicaps so annoying, always taking up space on the bus and taking selfies"""
9,counter_quote_nh,physically disabled,10,non-hateful,physically disabled_counter_quote_nh_10,"""Handicaps should really think about the carbon footprint of their wheelchair usage, lah"" "
10,counter_quote_nh,physically disabled,11,non-hateful,physically disabled_counter_quote_nh_11,"""As a disabled influencer, I'm so tired of being typecasted as a handicapped person, I want to be seen as a strong and capable individual"" "
0,counter_quote_nh,seniors,1,non-hateful,seniors_counter_quote_nh_1,"My auntie always complain about the noise level at the coffee shop, but she always talk loud and scold the young ones lah."
1,counter_quote_nh,seniors,2,non-hateful,seniors_counter_quote_nh_2,"My grandma always refuse to use the digital TV, she say it's too complicated and prefer to watch the old VHS player instead."
2,counter_quote_nh,seniors,3,non-hateful,seniors_counter_quote_nh_3,"My grandpa always call me to fix his phone, he say he can't even turn on the data lah, so annoying. "
3,counter_quote_nh,seniors,4,non-hateful,seniors_counter_quote_nh_4,"""senior always so kiasu and jialat, always complain about everything."""
4,counter_quote_nh,seniors,5,non-hateful,seniors_counter_quote_nh_5,"""senior always so stuck in their ways, refuse to adapt to new things."""
5,counter_quote_nh,seniors,6,non-hateful,seniors_counter_quote_nh_6,"""senior always so clueless about technology, always asking me to teach them how to use phone."""
6,counter_quote_nh,seniors,7,non-hateful,seniors_counter_quote_nh_7,"We should not tolerate racist remarks towards seniors, they are our grandparents who deserve respect."
7,counter_quote_nh,seniors,8,non-hateful,seniors_counter_quote_nh_8,"We need to stop being entitled and arrogant towards seniors, they are still contributing members of our society."
8,counter_quote_nh,seniors,9,non-hateful,seniors_counter_quote_nh_9,"Let's not stereotype seniors as lazy and out of touch, many of them are still working and contributing to the community."
9,counter_quote_nh,seniors,10,non-hateful,seniors_counter_quote_nh_10,"""senior just want to complain and complain la, never happy lor"""
10,counter_quote_nh,seniors,11,non-hateful,seniors_counter_quote_nh_11,"""senior think they can do whatever they want and get away with it, no respect lor"""
11,counter_quote_nh,seniors,12,non-hateful,seniors_counter_quote_nh_12,"""senior just want to sit at home and collect angpow, no want to work la"" "
0,counter_ref_nh,Buddhist,1,non-hateful,Buddhist_counter_ref_nh_1,"You cannot say buddhists are stupid lah, you will kenna god angry"
1,counter_ref_nh,Buddhist,2,non-hateful,Buddhist_counter_ref_nh_2,"You're just hating on the dharma, dude, it's all about love"
2,counter_ref_nh,Buddhist,3,non-hateful,Buddhist_counter_ref_nh_3,"Oh, you think you can just call us buddhists trash, oh really, you so clever one"
3,counter_ref_nh,Buddhist,4,non-hateful,Buddhist_counter_ref_nh_4,"Don't you dare call grandma stupid, you no respect your elders!"
4,counter_ref_nh,Buddhist,5,non-hateful,Buddhist_counter_ref_nh_5,"No way, you cannot say that about my Buddha friends, very bad luck!"
5,counter_ref_nh,Buddhist,6,non-hateful,Buddhist_counter_ref_nh_6,"You no respect, call buddhists cockroaches, very ah beng lar, go die la! "
6,counter_ref_nh,Buddhist,7,non-hateful,Buddhist_counter_ref_nh_7," ""You call buddhists cockroaches, so old-fashioned, not know how to respect religion."""
7,counter_ref_nh,Buddhist,8,non-hateful,Buddhist_counter_ref_nh_8,"""Dude, calling Buddhists trash is so last season, we're all about being chill and respectful now."""
8,counter_ref_nh,Buddhist,9,non-hateful,Buddhist_counter_ref_nh_9,"""Aiya, you cannot say such thing about Buddhists, very bad karma, very bad luck, very bad everything!"""
9,counter_ref_nh,Buddhist,10,non-hateful,Buddhist_counter_ref_nh_10,"Elderly Monk say you no respect to Buddha's teaching, got shame lah."
10,counter_ref_nh,Buddhist,11,non-hateful,Buddhist_counter_ref_nh_11,"Bro, you dissin' on the Buddha's teachings, that's so not zen, man."
11,counter_ref_nh,Buddhist,12,non-hateful,Buddhist_counter_ref_nh_12,"No way, no way, no way you can say that about Buddhists, got competition leh, we got more followers than you, okay? "
0,counter_ref_nh,Chinese,1,non-hateful,Chinese_counter_ref_nh_1,"You no la, call Chinese Ah Beng so many times already, no get angry la"
1,counter_ref_nh,Chinese,2,non-hateful,Chinese_counter_ref_nh_2,"Kiasu so much, always think Chinese people always cheat, no la, not all Chinese people like dat"
2,counter_ref_nh,Chinese,3,non-hateful,Chinese_counter_ref_nh_3,"Don't be kiasu, don't think Chinese people always cheat, we got our own culture and traditions la"
3,counter_ref_nh,Chinese,4,non-hateful,Chinese_counter_ref_nh_4,"You ah beng one, go find your own country to live, don't need to stay in here"
4,counter_ref_nh,Chinese,5,non-hateful,Chinese_counter_ref_nh_5,"You so lah, always talk like this, think you smart but you just sound like a bigot"
5,counter_ref_nh,Chinese,6,non-hateful,Chinese_counter_ref_nh_6,"Bruh, stop saying racist things, you just sound like a noob"
6,counter_ref_nh,Chinese,7,non-hateful,Chinese_counter_ref_nh_7,"You call Chinese kiasu one, got kiasu back la."
7,counter_ref_nh,Chinese,8,non-hateful,Chinese_counter_ref_nh_8,"You think Chinese only care about money, but you also got money, you also love money one la."
8,counter_ref_nh,Chinese,9,non-hateful,Chinese_counter_ref_nh_9,"You say Chinese food got no taste, but you also like eat at hawker centre, got same taste la. "
9,counter_ref_nh,Chinese,10,non-hateful,Chinese_counter_ref_nh_10,"""You call Chinese cockroaches, got to face my auntie lah, she go chop you one punch!"""
10,counter_ref_nh,Chinese,11,non-hateful,Chinese_counter_ref_nh_11,"""You say Chinese trash, I give you one scolding, you better not say again, or I call police!"""
11,counter_ref_nh,Chinese,12,non-hateful,Chinese_counter_ref_nh_12,"""Bruh, don't even, calling Chinese cockroaches is so racist, got to report you on social media!"""
0,counter_ref_nh,Christian,1,non-hateful,Christian_counter_ref_nh_1,Can't believe some young people still got the heart to insult old people like us christians leh
1,counter_ref_nh,Christian,2,non-hateful,Christian_counter_ref_nh_2,"Can't believe some people still got the audacity to call christians stupid lah, so uncivilised"
2,counter_ref_nh,Christian,3,non-hateful,Christian_counter_ref_nh_3,"Bruh, some people really got no chill when it comes to bashing christians, so rude"
3,counter_ref_nh,Christian,4,non-hateful,Christian_counter_ref_nh_4,"You cannot blame Christians for being old-fashioned, lah."
4,counter_ref_nh,Christian,5,non-hateful,Christian_counter_ref_nh_5,"Christians are so caught up with their expensive church buildings and fancy rituals, no wonder they're so out of touch."
5,counter_ref_nh,Christian,6,non-hateful,Christian_counter_ref_nh_6,Christians always preach about loving others but they're always the first ones to judge and discriminate.
6,counter_ref_nh,Christian,7,non-hateful,Christian_counter_ref_nh_7,"You no respect christians leh, they also human being like you lor"
